446.035  0  0  
420.029  0  0  
402.679  0  0  
386.421  0  0  
370.115  0  0  
353.795  0  0  
337.729  0  0  
322.525  0  0  
308.033  0  0  
294.456  0  0  
281.549  0  0  
269.331  0  0  
257.819  0  0  
246.954  0  0  
236.693  0  0  
231.935  0  0  
221.972  0  0  
188.949  0  0  
156.257  0  0  
140.749  0  0  
128.547  0  0  
117.911  0  0  
109.137  0  0  
101.242  0  0  
97.0001  0  0  
93.8983  0  0  
90.7829  0  0  
87.7592  0  0  
84.7924  0  0  
81.9404  0  0  
