3764.9	0.30206	0.0399168	0.658023	255.646
3764.91	0.302093	0.0399409	0.657966	255.647
3764.94	0.302118	0.0399553	0.657926	255.648
3764.97	0.302137	0.0399632	0.657899	255.65
3765	0.30215	0.0399667	0.657884	255.651
3765.01	0.302156	0.0399675	0.657877	255.652
3882.85	0.294409	0.0347673	0.670824	261.424
3882.85	0.294491	0.0347467	0.670763	261.423
3882.82	0.294692	0.0346979	0.670611	261.422
3882.75	0.295085	0.0346091	0.670305	261.419
3882.6	0.295771	0.0344689	0.66976	261.411
3882.33	0.296846	0.0342682	0.668886	261.398
3881.86	0.298367	0.0339834	0.667649	261.375
3881.15	0.300665	0.0334895	0.665846	261.34
3880.11	0.306816	0.032258	0.660926	261.289
3878.65	0.315164	0.0304872	0.654349	261.218
3876.69	0.324095	0.0284499	0.647455	261.122
3874.16	0.332446	0.0264407	0.641114	260.998
3871	0.339401	0.0247275	0.635871	260.843
3867.18	0.344504	0.023473	0.632023	260.656
3862.71	0.347694	0.0227468	0.62956	260.437
3857.64	0.349057	0.022565	0.628378	260.189
3852.05	0.34871	0.022919	0.628371	259.915
3846.05	0.346726	0.0237849	0.629489	259.621
3839.76	0.343145	0.0251116	0.631743	259.313
3833.3	0.338069	0.0267674	0.635163	258.996
3826.78	0.33205	0.0285275	0.639423	258.677
3820.34	0.325511	0.0302873	0.644202	258.362
3814.09	0.319082	0.031914	0.649004	258.056
3808.11	0.313236	0.0333286	0.653435	257.763
3802.48	0.308354	0.0344836	0.657163	257.487
3797.25	0.30465	0.0353727	0.659977	257.231
3792.45	0.302143	0.0360312	0.661826	256.996
3788.1	0.300686	0.0365246	0.662789	256.783
3784.2	0.300047	0.036929	0.663024	256.592
3780.75	0.299908	0.0373221	0.66277	256.423
3777.73	0.299953	0.0377603	0.662287	256.275
3775.12	0.300206	0.0382103	0.661583	256.147
3772.89	0.300557	0.038619	0.660824	256.038
3771.01	0.300858	0.0389501	0.660192	255.946
3769.47	0.301091	0.0391903	0.659719	255.87
3768.21	0.301273	0.0393484	0.659378	255.809
3767.22	0.301426	0.0394446	0.659129	255.76
3766.45	0.301559	0.0395072	0.658934	255.722
3765.87	0.301674	0.039564	0.658762	255.694
3765.45	0.30177	0.0396276	0.658602	255.673
3765.17	0.30185	0.0396995	0.65845	255.66
3765	0.301916	0.039772	0.658312	255.651
3764.9	0.30197	0.039835	0.658195	255.646
3764.87	0.302016	0.0398849	0.658099	255.645
3764.87	0.302054	0.0399197	0.658026	255.645
3764.9	0.302087	0.0399414	0.657972	255.646
3764.94	0.302113	0.0399535	0.657934	255.648
3764.98	0.302132	0.0399593	0.657909	255.65
3765.01	0.302145	0.0399614	0.657894	255.652
3765.03	0.302151	0.0399616	0.657888	255.653
3882.81	0.294528	0.0347377	0.670734	261.421
3882.82	0.294692	0.0346979	0.670611	261.422
3882.84	0.295075	0.0346083	0.670317	261.423
3882.84	0.295788	0.0344559	0.669756	261.423
3882.78	0.296957	0.0342319	0.668811	261.42
3882.61	0.298666	0.0339041	0.66743	261.412
3882.28	0.302551	0.03311	0.664339	261.395
3881.7	0.313184	0.0310164	0.655799	261.367
3880.8	0.327489	0.0278102	0.6447	261.323
3879.48	0.342563	0.0238335	0.633604	261.258
3877.65	0.356024	0.01985	0.624126	261.169
3875.22	0.366914	0.0164421	0.616644	261.05
3872.11	0.374917	0.0138929	0.61119	260.897
3868.26	0.379974	0.0121736	0.607852	260.709
3863.71	0.382787	0.0111853	0.606028	260.486
3858.5	0.383828	0.0108298	0.605342	260.231
3852.72	0.383423	0.0110661	0.60551	259.948
3846.51	0.381676	0.0119296	0.606394	259.643
3839.98	0.378373	0.0135227	0.608105	259.324
3833.3	0.373066	0.0159955	0.610939	258.996
3826.58	0.365324	0.019151	0.615525	258.667
3819.96	0.355714	0.02258	0.621706	258.343
3813.53	0.344787	0.0259959	0.629217	258.028
3807.41	0.333535	0.029116	0.637349	257.729
3801.68	0.323096	0.0317302	0.645174	257.448
3796.37	0.314417	0.0337403	0.651843	257.188
3791.53	0.307997	0.0351686	0.656834	256.951
3787.17	0.303821	0.0361323	0.660047	256.737
3783.29	0.301493	0.0367948	0.661712	256.547
3779.87	0.300457	0.0373115	0.662232	256.379
3776.89	0.300189	0.0377843	0.662027	256.233
3774.33	0.300333	0.0382377	0.661429	256.108
3772.16	0.300611	0.0386472	0.660742	256.002
3770.35	0.300881	0.0389764	0.660143	255.913
3768.87	0.301102	0.0392124	0.659686	255.841
3767.69	0.30128	0.0393646	0.659356	255.783
3766.76	0.301429	0.0394556	0.659115	255.737
3766.05	0.301559	0.0395157	0.658925	255.703
3765.54	0.301671	0.0395731	0.658755	255.678
3765.18	0.301765	0.0396391	0.658596	255.66
3764.96	0.301842	0.0397126	0.658445	255.649
3764.83	0.301906	0.0397852	0.658309	255.643
3764.78	0.301958	0.0398467	0.658195	255.641
3764.79	0.302004	0.039893	0.658103	255.641
3764.83	0.302042	0.0399231	0.658034	255.643
3764.89	0.302075	0.0399396	0.657985	255.646
3764.95	0.302102	0.0399465	0.657952	255.649
3765	0.302121	0.0399485	0.65793	255.651
3765.05	0.302134	0.0399482	0.657918	255.654
3765.07	0.30214	0.0399471	0.657913	255.655
3882.7	0.29477	0.0346823	0.670548	261.416
3882.75	0.295085	0.0346091	0.670305	261.419
3882.84	0.295788	0.0344559	0.669756	261.423
3882.94	0.296999	0.0342159	0.668785	261.428
3883.01	0.298821	0.0338564	0.667322	261.431
3883.02	0.303806	0.0328452	0.663349	261.432
3882.88	0.317765	0.0301653	0.65207	261.425
3882.51	0.337341	0.0256191	0.637039	261.407
3881.85	0.358059	0.0195652	0.622376	261.374
3880.8	0.375039	0.01357	0.611391	261.323
3879.25	0.386908	0.00909218	0.603999	261.247
3877.04	0.395266	0.00623836	0.598496	261.139
3874.02	0.401064	0.00458195	0.594354	260.991
3870.11	0.406603	0.00372528	0.589672	260.799
3865.41	0.408476	0.00326329	0.588261	260.569
3859.99	0.407449	0.00306255	0.589489	260.304
3853.94	0.404802	0.00307492	0.592123	260.008
3847.41	0.401742	0.00332565	0.594933	259.688
3840.53	0.399459	0.00394336	0.596597	259.351
3833.47	0.397083	0.00516065	0.597757	259.005
3826.42	0.392683	0.00762419	0.599693	258.659
3819.48	0.385339	0.0113953	0.603266	258.32
3812.78	0.374562	0.0161618	0.609276	257.991
3806.42	0.36083	0.0213012	0.617869	257.68
3800.49	0.345643	0.0261312	0.628226	257.39
3795.07	0.331067	0.0301422	0.63879	257.124
3790.16	0.318936	0.0331137	0.64795	256.883
3785.77	0.310197	0.0351055	0.654698	256.669
3781.9	0.304785	0.0363603	0.658855	256.479
3778.53	0.301968	0.0371697	0.660863	256.314
3775.61	0.300826	0.0377644	0.66141	256.171
3773.14	0.300581	0.0382618	0.661158	256.05
3771.06	0.300703	0.0386833	0.660613	255.948
3769.35	0.300917	0.0390125	0.660071	255.864
3767.98	0.301118	0.0392428	0.659639	255.797
3766.89	0.301289	0.0393864	0.659325	255.744
3766.07	0.301434	0.0394702	0.659096	255.704
3765.47	0.30156	0.0395275	0.658912	255.674
3765.05	0.301667	0.0395865	0.658746	255.654
3764.79	0.301757	0.0396567	0.658587	255.641
3764.64	0.30183	0.0397321	0.658438	255.634
3764.59	0.30189	0.0398042	0.658306	255.631
3764.61	0.301941	0.0398627	0.658196	255.632
3764.68	0.301986	0.0399018	0.658112	255.635
3764.77	0.302025	0.0399236	0.658052	255.64
3764.87	0.302058	0.0399305	0.658011	255.645
3764.96	0.302085	0.0399305	0.657984	255.649
3765.04	0.302105	0.0399277	0.657967	255.653
3765.1	0.302118	0.0399245	0.657957	255.656
3765.13	0.302124	0.039922	0.657954	255.658
3882.51	0.295206	0.0345906	0.670203	261.407
3882.6	0.295771	0.0344689	0.66976	261.411
3882.78	0.296957	0.0342319	0.668811	261.42
3883.01	0.298821	0.0338564	0.667322	261.431
3883.28	0.304421	0.032734	0.662845	261.444
3883.51	0.320133	0.0297375	0.650129	261.456
3883.63	0.342745	0.0244853	0.632769	261.462
3883.59	0.367452	0.0166862	0.615862	261.46
3883.34	0.386686	0.00913552	0.604178	261.447
3882.73	0.398234	0.00440003	0.597366	261.418
3881.49	0.411258	0.00247954	0.586262	261.357
3879.42	0.427798	0.00171061	0.570491	261.255
3876.42	0.440864	0.00135468	0.557781	261.108
3872.44	0.446318	0.00118154	0.552501	260.913
3867.54	0.445099	0.00110229	0.553798	260.674
3861.82	0.439523	0.00107764	0.559399	260.393
3855.42	0.431713	0.00108927	0.567198	260.08
3848.5	0.423229	0.00113347	0.575638	259.741
3841.24	0.415115	0.0012273	0.583657	259.385
3833.8	0.408034	0.00143549	0.59053	259.021
3826.34	0.402518	0.00195748	0.595525	258.655
3818.98	0.398509	0.00361377	0.597877	258.295
3811.88	0.393042	0.00699405	0.599964	257.947
3805.17	0.383127	0.0121013	0.604771	257.619
3798.96	0.368612	0.0182531	0.613135	257.315
3793.34	0.351248	0.0243427	0.62441	257.039
3788.31	0.334087	0.0294258	0.636487	256.793
3783.89	0.319952	0.0330854	0.646963	256.576
3780.04	0.310199	0.0354205	0.654381	256.388
3776.72	0.304576	0.0368141	0.65861	256.225
3773.9	0.30193	0.0376741	0.660396	256.087
3771.53	0.300998	0.0382728	0.660729	255.971
3769.58	0.30085	0.0387253	0.660425	255.876
3768.01	0.30097	0.0390582	0.659972	255.799
3766.78	0.301141	0.0392812	0.659578	255.738
3765.84	0.3013	0.0394133	0.659286	255.692
3765.16	0.30144	0.0394883	0.659072	255.659
3764.69	0.30156	0.0395436	0.658897	255.636
3764.41	0.301661	0.0396058	0.658733	255.622
3764.27	0.301744	0.0396811	0.658575	255.615
3764.24	0.301812	0.0397599	0.658428	255.614
3764.29	0.301869	0.0398296	0.658302	255.616
3764.4	0.301918	0.0398797	0.658202	255.622
3764.54	0.301962	0.0399053	0.658132	255.629
3764.7	0.302002	0.0399132	0.658085	255.636
3764.85	0.302036	0.0399094	0.658054	255.644
3765	0.302063	0.0399018	0.658035	255.651
3765.11	0.302084	0.0398941	0.658022	255.657
3765.19	0.302097	0.0398877	0.658016	255.661
3765.23	0.302103	0.0398837	0.658013	255.663
3882.18	0.295916	0.0344512	0.669633	261.391
3882.33	0.296846	0.0342682	0.668886	261.398
3882.61	0.298666	0.0339041	0.66743	261.412
3883.02	0.303806	0.0328452	0.663349	261.432
3883.51	0.320133	0.0297375	0.650129	261.456
3884.02	0.345209	0.0239266	0.630864	261.481
3884.53	0.372139	0.0151421	0.612719	261.506
3885.01	0.391709	0.0067631	0.601528	261.529
3885.3	0.404308	0.0025227	0.59317	261.544
3885.12	0.423551	0.00117926	0.575269	261.534
3884.19	0.44698	0.000893956	0.552126	261.489
3882.31	0.472039	0.000770606	0.527191	261.397
3879.32	0.49113	0.000714572	0.508156	261.251
3875.2	0.496336	0.000697537	0.502967	261.049
3870	0.490921	0.000706944	0.508372	260.794
3863.86	0.479464	0.000732839	0.519803	260.493
3856.97	0.465325	0.000766666	0.533908	260.156
3849.54	0.450652	0.000801781	0.548546	259.792
3841.78	0.436786	0.000835141	0.562379	259.412
3833.86	0.424752	0.000871009	0.574377	259.024
3825.96	0.415015	0.000972707	0.584012	258.637
3818.21	0.406838	0.00138835	0.591774	258.258
3810.74	0.40001	0.00271215	0.597278	257.892
3803.62	0.394796	0.00584443	0.59936	257.543
3797.07	0.384753	0.011061	0.604186	257.222
3791.17	0.369255	0.0177411	0.613004	256.933
3785.99	0.350331	0.0244918	0.625177	256.679
3781.5	0.331921	0.0300364	0.638043	256.459
3777.66	0.317486	0.0338591	0.648655	256.271
3774.42	0.308287	0.0361662	0.655547	256.112
3771.71	0.303532	0.0374786	0.65899	255.98
3769.5	0.301595	0.0382605	0.660144	255.871
3767.72	0.301051	0.0387715	0.660177	255.784
3766.33	0.301039	0.0391135	0.659848	255.716
3765.28	0.30117	0.0393267	0.659504	255.665
3764.53	0.301315	0.0394443	0.659241	255.628
3764.03	0.301446	0.0395101	0.659044	255.604
3763.74	0.301558	0.0395655	0.658876	255.589
3763.62	0.301651	0.0396339	0.658715	255.584
3763.63	0.301727	0.0397164	0.658557	255.584
3763.74	0.301789	0.039797	0.658414	255.59
3763.93	0.301842	0.0398551	0.658303	255.599
3764.15	0.30189	0.0398865	0.658223	255.609
3764.39	0.301935	0.0398953	0.65817	255.621
3764.63	0.301976	0.0398877	0.658137	255.633
3764.86	0.302009	0.0398736	0.658117	255.644
3765.06	0.302036	0.0398598	0.658104	255.654
3765.21	0.302056	0.0398481	0.658096	255.662
3765.32	0.302068	0.0398392	0.658093	255.667
3765.38	0.302074	0.0398339	0.658092	255.67
3881.66	0.296956	0.0342557	0.668788	261.365
3881.86	0.298367	0.0339834	0.667649	261.375
3882.28	0.302551	0.03311	0.664339	261.395
3882.88	0.317765	0.0301653	0.65207	261.425
3883.63	0.342745	0.0244853	0.632769	261.462
3884.53	0.372139	0.0151421	0.612719	261.506
3885.59	0.393498	0.00583508	0.600667	261.558
3886.68	0.408068	0.00182214	0.59011	261.611
3887.51	0.429528	0.000966073	0.569506	261.652
3887.83	0.45631	0.000764918	0.542925	261.667
3887.33	0.4913	0.000661999	0.508038	261.643
3885.72	0.529269	0.000587792	0.470143	261.564
3882.76	0.556786	0.000549973	0.442664	261.419
3878.41	0.560439	0.000549018	0.439012	261.206
3872.75	0.548593	0.000575578	0.450832	260.929
3866.01	0.529073	0.000620061	0.470307	260.599
3858.46	0.506854	0.000673202	0.492473	260.229
3850.38	0.484648	0.000726285	0.514626	259.833
3841.99	0.464147	0.000770858	0.535083	259.422
3833.51	0.446623	0.00080333	0.552574	259.007
3825.09	0.431633	0.000837138	0.56753	258.594
3816.89	0.41922	0.00095047	0.579829	258.193
3809.04	0.408861	0.00141875	0.589721	257.808
3801.62	0.400178	0.00286967	0.596952	257.445
3794.7	0.393997	0.00632096	0.599682	257.106
3788.51	0.382338	0.012073	0.605589	256.803
3783.12	0.364768	0.0193179	0.615914	256.539
3778.55	0.344325	0.026347	0.629328	256.315
3774.74	0.325885	0.0317682	0.642347	256.128
3771.59	0.312838	0.0352313	0.651931	255.974
3769.05	0.305537	0.0371745	0.657289	255.849
3767.02	0.30233	0.0382254	0.659444	255.75
3765.45	0.301289	0.0388238	0.659888	255.673
3764.29	0.301117	0.039179	0.659704	255.616
3763.47	0.301202	0.0393785	0.659419	255.576
3762.95	0.301332	0.0394786	0.659189	255.551
3762.68	0.301453	0.0395365	0.659011	255.538
3762.61	0.301555	0.0395977	0.658847	255.534
3762.7	0.301638	0.0396788	0.658683	255.538
3762.9	0.301704	0.0397633	0.658533	255.548
3763.18	0.30176	0.0398296	0.658411	255.562
3763.52	0.301811	0.0398668	0.658322	255.579
3763.88	0.301859	0.0398771	0.658263	255.596
3764.24	0.301905	0.0398675	0.658228	255.614
3764.59	0.301944	0.0398444	0.658211	255.631
3764.9	0.301977	0.0398225	0.658201	255.646
3765.16	0.302002	0.0398047	0.658193	255.659
3765.37	0.30202	0.0397911	0.658189	255.669
3765.51	0.302031	0.0397816	0.658187	255.676
3765.58	0.302037	0.0397762	0.658187	255.68
3880.87	0.298303	0.0340013	0.667696	261.327
3881.15	0.300665	0.0334895	0.665846	261.34
3881.7	0.313184	0.0310164	0.655799	261.367
3882.51	0.337341	0.0256191	0.637039	261.407
3883.59	0.367452	0.0166862	0.615862	261.46
3885.01	0.391709	0.0067631	0.601528	261.529
3886.68	0.408068	0.00182214	0.59011	261.611
3888.35	0.432245	0.000900608	0.566855	261.693
3889.81	0.462663	0.000736979	0.5366	261.764
3890.78	0.500092	0.000649955	0.499258	261.812
3890.91	0.547226	0.000547078	0.452227	261.818
3889.72	0.601991	0.00045103	0.397558	261.76
3886.76	0.635711	0.000410486	0.363878	261.615
3882.05	0.635809	0.000416399	0.363775	261.384
3875.73	0.617589	0.000451127	0.38196	261.075
3868.17	0.589111	0.00050562	0.410383	260.704
3859.73	0.556736	0.000577494	0.442687	260.291
3850.81	0.525529	0.000651607	0.473819	259.854
3841.68	0.498248	0.000715927	0.501036	259.407
3832.53	0.473952	0.000769311	0.525278	258.959
3823.54	0.452936	0.00080943	0.546255	258.518
3814.85	0.435241	0.000858991	0.5639	258.093
3806.58	0.420618	0.00103922	0.578343	257.688
3798.84	0.408411	0.00171566	0.589873	257.309
3791.7	0.399032	0.00368059	0.597287	256.959
3785.22	0.390851	0.00800934	0.60114	256.641
3779.64	0.376108	0.0147488	0.609143	256.368
3774.99	0.355697	0.0225529	0.62175	256.14
3771.21	0.334464	0.0293924	0.636144	255.956
3768.21	0.317767	0.0341067	0.648127	255.808
3765.86	0.307727	0.0368022	0.655471	255.693
3764.07	0.303102	0.0381861	0.658712	255.606
3762.77	0.30152	0.0388898	0.65959	255.542
3761.89	0.301191	0.0392558	0.659553	255.499
3761.36	0.301236	0.0394355	0.659329	255.473
3761.13	0.301351	0.0395168	0.659133	255.462
3761.13	0.30146	0.0395748	0.658965	255.462
3761.32	0.301549	0.0396495	0.658802	255.471
3761.65	0.301618	0.0397337	0.658648	255.487
3762.08	0.301676	0.0398062	0.658518	255.508
3762.57	0.301728	0.0398474	0.658425	255.532
3763.09	0.301778	0.0398582	0.658364	255.558
3763.61	0.301827	0.0398448	0.658328	255.583
3764.11	0.30187	0.0398161	0.658313	255.608
3764.58	0.301907	0.0397861	0.658307	255.63
3764.98	0.301936	0.0397623	0.658302	255.65
3765.32	0.301958	0.0397432	0.658299	255.667
3765.59	0.301973	0.0397295	0.658297	255.68
3765.77	0.301983	0.0397204	0.658297	255.689
3765.86	0.301988	0.0397153	0.658297	255.693
3879.76	0.299747	0.0336972	0.666556	261.272
3880.11	0.306816	0.032258	0.660926	261.289
3880.8	0.327489	0.0278102	0.6447	261.323
3881.85	0.358059	0.0195652	0.622376	261.374
3883.34	0.386686	0.00913552	0.604178	261.447
3885.3	0.404308	0.0025227	0.59317	261.544
3887.51	0.429528	0.000966073	0.569506	261.652
3889.81	0.462663	0.000736979	0.5366	261.764
3892.02	0.50497	0.000640002	0.49439	261.873
3893.87	0.556436	0.000536698	0.443027	261.963
3894.9	0.614942	0.000429436	0.384628	262.014
3894.39	0.67839	0.000323554	0.321286	261.989
3891.66	0.716621	0.000262932	0.283116	261.855
3886.31	0.711235	0.000279299	0.288486	261.593
3878.87	0.686891	0.000327793	0.312781	261.228
3870.07	0.652901	0.000395059	0.346704	260.798
3860.53	0.61442	0.000470984	0.385109	260.33
3850.62	0.575294	0.000549437	0.424157	259.845
3840.61	0.53885	0.000635459	0.460515	259.354
3830.71	0.506723	0.000714433	0.492562	258.87
3821.09	0.478832	0.000778263	0.520389	258.398
3811.88	0.455093	0.000829722	0.544077	257.947
3803.2	0.435299	0.000920676	0.563781	257.522
3795.14	0.418987	0.00125689	0.579756	257.127
3787.79	0.405213	0.00237255	0.592414	256.767
3781.16	0.396179	0.00536732	0.598453	256.442
3775.41	0.384408	0.0111436	0.604449	256.161
3770.71	0.365271	0.0190815	0.615647	255.931
3767.02	0.342424	0.0270152	0.630561	255.75
3764.2	0.322536	0.0329481	0.644516	255.612
3762.11	0.309798	0.0364404	0.653762	255.51
3760.63	0.303762	0.0381778	0.65806	255.437
3759.66	0.301691	0.0389815	0.659328	255.39
3759.13	0.301247	0.0393455	0.659408	255.364
3758.95	0.30127	0.0394976	0.659233	255.355
3759.06	0.301373	0.0395674	0.65906	255.36
3759.39	0.301464	0.039632	0.658904	255.376
3759.89	0.301536	0.039711	0.658753	255.401
3760.51	0.301594	0.0397835	0.658623	255.431
3761.2	0.301645	0.0398299	0.658525	255.465
3761.93	0.301695	0.0398416	0.658463	255.501
3762.66	0.301744	0.0398257	0.65843	255.536
3763.36	0.30179	0.0397922	0.658418	255.571
3764.02	0.301829	0.0397515	0.65842	255.603
3764.62	0.301859	0.0397207	0.65842	255.633
3765.14	0.301883	0.0396987	0.658418	255.658
3765.57	0.301901	0.0396827	0.658416	255.679
3765.89	0.301913	0.0396714	0.658415	255.695
3766.12	0.301921	0.0396638	0.658415	255.706
3766.23	0.301924	0.0396596	0.658416	255.711
3878.24	0.302222	0.0331859	0.664592	261.198
3878.65	0.315164	0.0304872	0.654349	261.218
3879.48	0.342563	0.0238335	0.633604	261.258
3880.8	0.375039	0.01357	0.611391	261.323
3882.73	0.398234	0.00440003	0.597366	261.418
3885.12	0.423551	0.00117926	0.575269	261.534
3887.83	0.45631	0.000764918	0.542925	261.667
3890.78	0.500092	0.000649955	0.499258	261.812
3893.87	0.556436	0.000536698	0.443027	261.963
3896.85	0.622448	0.000419581	0.377133	262.109
3899.29	0.686973	0.000310811	0.312716	262.229
3900.34	0.746487	0.000204798	0.253308	262.28
3898.55	0.781195	0.000128212	0.218677	262.192
3891.86	0.773161	0.000157789	0.226682	261.865
3882.32	0.749388	0.000211759	0.2504	261.397
3871.57	0.712781	0.000284497	0.286934	260.871
3860.46	0.672116	0.000363727	0.327521	260.327
3849.37	0.63001	0.000450952	0.369539	259.784
3838.46	0.586547	0.000542639	0.41291	259.249
3827.77	0.5449	0.00064299	0.454457	258.726
3817.51	0.508996	0.000732155	0.490272	258.223
3807.78	0.478427	0.000803826	0.520769	257.746
3798.69	0.452784	0.000877371	0.546339	257.301
3790.33	0.431609	0.00106759	0.567324	256.892
3782.79	0.414204	0.00173952	0.584057	256.523
3776.12	0.400039	0.00373696	0.596224	256.196
3770.28	0.390405	0.00850214	0.601093	255.91
3765.61	0.372888	0.0161698	0.610942	255.681
3762.07	0.349225	0.0248812	0.625894	255.508
3759.51	0.326628	0.0319314	0.641441	255.382
3757.76	0.311404	0.0361901	0.652406	255.297
3756.67	0.304147	0.0382447	0.657608	255.243
3756.11	0.301752	0.0391113	0.659137	255.216
3756	0.30128	0.0394506	0.659269	255.21
3756.24	0.301306	0.0395682	0.659126	255.222
3756.75	0.30139	0.039631	0.658979	255.247
3757.47	0.301462	0.0397005	0.658838	255.283
3758.34	0.301519	0.0397693	0.658712	255.325
3759.29	0.301568	0.0398147	0.658617	255.371
3760.28	0.301615	0.0398282	0.658557	255.42
3761.28	0.301662	0.039809	0.658529	255.469
3762.24	0.301707	0.0397687	0.658525	255.516
3763.16	0.301745	0.0397234	0.658532	255.561
3764	0.301775	0.0396853	0.65854	255.602
3764.74	0.301798	0.0396595	0.658542	255.639
3765.38	0.301816	0.0396416	0.658543	255.67
3765.91	0.301828	0.039629	0.658543	255.696
3766.31	0.301837	0.0396203	0.658543	255.715
3766.58	0.301842	0.0396144	0.658544	255.728
3766.71	0.301844	0.0396111	0.658545	255.735
3876.23	0.305832	0.0324649	0.661703	261.099
3876.69	0.324095	0.0284499	0.647455	261.122
3877.65	0.356024	0.01985	0.624126	261.169
3879.25	0.386908	0.00909218	0.603999	261.247
3881.49	0.411258	0.00247954	0.586262	261.357
3884.19	0.44698	0.000893956	0.552126	261.489
3887.33	0.4913	0.000661999	0.508038	261.643
3890.91	0.547226	0.000547078	0.452227	261.818
3894.9	0.614942	0.000429436	0.384628	262.014
3899.29	0.686973	0.000310811	0.312716	262.229
3904.05	0.751633	0.000197448	0.24817	262.462
3908.53	0.79049	0.000111026	0.209399	262.681
3909.56	0.821993	4.81173e-005	0.177959	262.732
3899.85	0.80139	7.91343e-005	0.198531	262.256
3886.22	0.789019	0.000127315	0.210854	261.588
3872.36	0.762135	0.000191678	0.237673	260.91
3859.14	0.724067	0.000271452	0.275662	260.262
3846.65	0.679276	0.000366828	0.320357	259.65
3834.78	0.63314	0.000469196	0.366391	259.069
3823.44	0.586723	0.000572622	0.412704	258.513
3812.56	0.542355	0.000681441	0.456963	257.981
3802.33	0.504459	0.000775023	0.494766	257.48
3792.85	0.472519	0.000856415	0.526625	257.015
3784.23	0.445992	0.000988473	0.553019	256.593
3776.54	0.424243	0.00141976	0.574337	256.216
3769.83	0.406263	0.00281857	0.590919	255.888
3764.11	0.394507	0.00662827	0.598864	255.608
3759.54	0.378661	0.0138807	0.607458	255.384
3756.25	0.35456	0.0231694	0.622271	255.223
3754.06	0.329581	0.0312297	0.639189	255.116
3752.76	0.312198	0.036158	0.651644	255.052
3752.15	0.304111	0.0384284	0.65746	255.022
3752.1	0.30168	0.0392932	0.659027	255.019
3752.49	0.301311	0.0395587	0.65913	255.039
3753.24	0.301339	0.039646	0.659015	255.075
3754.23	0.301403	0.0397063	0.658891	255.124
3755.41	0.301456	0.0397669	0.658777	255.181
3756.69	0.301501	0.0398093	0.65869	255.244
3758.02	0.301543	0.0398192	0.658638	255.309
3759.35	0.301584	0.039798	0.658618	255.374
3760.65	0.301625	0.0397536	0.658622	255.438
3761.88	0.30166	0.0397017	0.658639	255.499
3763.03	0.301686	0.039657	0.658657	255.555
3764.06	0.301705	0.0396282	0.658667	255.605
3764.97	0.30172	0.0396098	0.65867	255.65
3765.74	0.30173	0.0395967	0.658673	255.688
3766.37	0.301737	0.039587	0.658676	255.718
3766.85	0.301742	0.03958	0.658678	255.742
3767.17	0.301744	0.0395751	0.658681	255.757
3767.33	0.301745	0.0395721	0.658683	255.765
3873.67	0.309747	0.03168	0.658573	260.974
3874.16	0.332446	0.0264407	0.641114	260.998
3875.22	0.366914	0.0164421	0.616644	261.05
3877.04	0.395266	0.00623836	0.598496	261.139
3879.42	0.427798	0.00171061	0.570491	261.255
3882.31	0.472039	0.000770606	0.527191	261.397
3885.72	0.529269	0.000587792	0.470143	261.564
3889.72	0.601991	0.00045103	0.397558	261.76
3894.39	0.67839	0.000323554	0.321286	261.989
3900.34	0.746487	0.000204798	0.253308	262.28
3908.53	0.79049	0.000111026	0.209399	262.681
3919.24	0.821984	4.89344e-005	0.177967	263.206
