0  0  4368.47  
0  0  4322.9  
0  0  4279.26  
0  0  4236.99  
0  0  4195.52  
0  0  4154.71  
0  0  4114.52  
0  0  4074.95  
0  0  4035.98  
0  0  3997.62  
0  0  3959.88  
0  0  3922.78  
0  0  3886.19  
0  0  3850  
0  0  3814.16  
0  0  4153.86  
0  0  4129.19  
0  0  4113.71  
0  0  4103.27  
0  0  4095.75  
0  0  4090  
0  0  4085.53  
0  0  4082.08  
0  0  4079.43  
0  0  4077.29  
0  0  4074.99  
0  0  4072.33  
0  0  4069.32  
0  0  4065.96  
0  0  4062.25  
