1.46647	1.46646	1.46645	1.46642
1.46637	1.46628	1.46613	1.46591
1.4656	1.46518	1.46462	1.4639
1.46301	1.46195	1.46071	1.45932
1.45778	1.45614	1.45441	1.45263
1.45085	1.44907	1.44735	1.4457
1.44414	1.44269	1.44135	1.44014
1.43905	1.43808	1.43723	1.4365
1.43587	1.43534	1.4349	1.43455
1.43426	1.43404	1.43387	1.43375
1.43367	1.43361	1.43358	1.43357
1.43357	1.43357	1.43358	1.43359
1.4336	1.4336	1.46646	1.46646
1.46645	1.46644	1.46639	1.46632
1.46619	1.46599	1.4657	1.46529
1.46474	1.46404	1.46315	1.46209
1.46084	1.45942	1.45786	1.45619
1.45443	1.45263	1.45081	1.44902
1.44727	1.4456	1.44403	1.44257
1.44123	1.44001	1.43892	1.43796
1.43712	1.43639	1.43577	1.43525
1.43482	1.43447	1.4342	1.43398
1.43383	1.43371	1.43364	1.43359
1.43357	1.43356	1.43356	1.43357
1.43358	1.4336	1.4336	1.43361
1.46645	1.46645	1.46646	1.46646
1.46644	1.4664	1.4663	1.46614
1.46589	1.46553	1.46502	1.46434
1.46347	1.46239	1.46112	1.45966
1.45805	1.45631	1.45449	1.45263
1.45075	1.44891	1.44712	1.44541
1.44381	1.44233	1.44097	1.43975
1.43867	1.43771	1.43688	1.43617
1.43556	1.43506	1.43465	1.43432
1.43407	1.43387	1.43373	1.43364
1.43358	1.43354	1.43353	1.43354
1.43355	1.43357	1.43358	1.4336
1.43361	1.43362	1.46642	1.46644
1.46646	1.46649	1.46651	1.46651
1.46647	1.46637	1.46619	1.4659
1.46547	1.46485	1.46401	1.46291
1.4616	1.46008	1.45839	1.45656
1.45464	1.45267	1.45071	1.44877
1.4469	1.44513	1.44348	1.44196
1.44059	1.43936	1.43828	1.43734
1.43653	1.43584	1.43526	1.43478
1.4344	1.4341	1.43388	1.43371
1.4336	1.43353	1.43349	1.43348
1.43348	1.4335	1.43353	1.43356
1.43359	1.43361	1.43363	1.43364
1.46637	1.46639	1.46644	1.46651
1.46658	1.46665	1.46669	1.46668
1.46661	1.46644	1.4661	1.46552
1.46469	1.46358	1.46221	1.4606
1.45881	1.45688	1.45484	1.45276
1.45068	1.44862	1.44664	1.44478
1.44305	1.44148	1.44008	1.43884
1.43776	1.43683	1.43605	1.43539
1.43484	1.43441	1.43407	1.43381
1.43362	1.43349	1.43342	1.43338
1.43337	1.43339	1.43342	1.43347
1.43351	1.43356	1.4336	1.43363
1.43365	1.43367	1.46628	1.46632
1.4664	1.46651	1.46665	1.4668
1.46694	1.46708	1.46716	1.46711
1.46686	1.46634	1.46551	1.46436
1.46291	1.46119	1.45926	1.45718
1.455	1.45279	1.45058	1.44841
1.44632	1.44434	1.44251	1.44088
1.43943	1.43817	1.4371	1.43619
1.43544	1.43482	1.43432	1.43394
1.43365	1.43344	1.4333	1.43323
1.4332	1.4332	1.43324	1.43329
1.43335	1.43342	1.43349	1.43356
1.43361	1.43366	1.43369	1.43371
1.46613	1.46619	1.4663	1.46647
1.46669	1.46694	1.46724	1.46755
1.46779	1.46788	1.46775	1.46731
1.46649	1.46528	1.4637	1.46181
1.45969	1.45743	1.45508	1.4527
1.45034	1.44805	1.44585	1.44378
1.44185	1.44012	1.43863	1.43735
1.43628	1.4354	1.43469	1.43413
1.43369	1.43337	1.43314	1.433
1.43293	1.43291	1.43294	1.433
1.43308	1.43318	1.43328	1.43338
1.43348	1.43357	1.43364	1.4337
1.43374	1.43376	1.46591	1.46599
1.46614	1.46637	1.46668	1.46708
1.46755	1.46802	1.46844	1.46872
1.46877	1.46845	1.46764	1.46633
1.46456	1.46244	1.46007	1.45757
1.45501	1.45244	1.44992	1.44749
1.44517	1.44301	1.44101	1.4392
1.43765	1.43635	1.4353	1.43446
1.4338	1.4333	1.43294	1.4327
1.43255	1.43249	1.4325	1.43255
1.43265	1.43277	1.43291	1.43306
1.4332	1.43335	1.43348	1.43359
1.43369	1.43376	1.43381	1.43384
1.4656	1.4657	1.46589	1.46619
1.46661	1.46716	1.46779	1.46844
1.46907	1.4696	1.46991	1.46978
1.46903	1.46755	1.46547	1.46301
1.46033	1.45754	1.45473	1.45195
1.44925	1.44667	1.44424	1.44198
1.43992	1.43806	1.43646	1.43516
1.43413	1.43334	1.43276	1.43234
1.43207	1.43193	1.43188	1.43191
1.43201	1.43215	1.43233	1.43252
1.43273	1.43293	1.43313	1.43332
1.43349	1.43363	1.43375	1.43385
1.43391	1.43394	1.46518	1.46529
1.46553	1.4659	1.46644	1.46711
1.46788	1.46872	1.4696	1.47045
