3878.0652	3878.0474	3877.9993	3877.8965
3877.7026	3877.3699	3876.8394	3876.0442
3874.9116	3873.3689	3871.3298	3868.7239
3865.4998	3861.635	3857.1418	3852.0667
3846.4854	3840.4973	3834.2158	3827.7612
3821.2546	3814.8164	3808.5518	3802.5483
3796.8782	3791.5957	3786.7368	3782.3223
3778.3586	3774.8408	3771.7559	3769.084
3766.8	3764.8757	3763.2805	3761.9819
3760.9463	3760.1409	3759.533	3759.0911
3758.7861	3758.5911	3758.4807	3758.4329
3758.4282	3758.45	3758.4839	3758.5193
3758.5474	3758.5627	3878.0471	3878.0408
3878.0156	3877.9468	3877.7974	3877.5181
3877.0493	3876.3245	3875.2668	3873.7866
3871.7998	3869.2283	3866.0127	3862.1274
3857.5852	3852.4365	3846.7642	3840.6743
3834.2883	3827.7332	3821.1294	3814.6018
3808.2588	3802.1907	3796.4709	3791.1543
3786.2766	3781.8564	3777.8982	3774.3948
3771.3308	3768.6851	3766.4309	3764.5391
3762.9778	3761.7139	3760.7126	3759.9407
3759.3647	3758.9531	3758.6763	3758.5066
3758.4189	3758.3911	3758.4036	3758.4395
3758.4849	3758.5286	3758.5625	3758.5808
3877.999	3878.0156	3878.0361	3878.0356
3877.9761	3877.8069	3877.4709	3876.8882
3875.9734	3874.6377	3872.7861	3870.3184
3867.1494	3863.2439	3858.6133	3853.3157
3847.4492	3841.1365	3834.5154	3827.7334
3820.9263	3814.2102	3807.6995	3801.4917
3795.6648	3790.2742	3785.3545	3780.9207
3776.9722	3773.4976	3770.4763	3767.8835
3765.6902	3763.8643	3762.3718	3761.1777
3760.2461	3759.5417	3759.0303	3758.6794
3758.4587	3758.3398	3758.2979	3758.3103
3758.3569	3758.4214	3758.4895	3758.5503
3758.5955	3758.6194	3877.8962	3877.9465
3878.0354	3878.1382	3878.2173	3878.2246
3878.0847	3877.7212	3877.0559	3875.9941
3874.4204	3872.1787	3869.1182	3865.1418
3860.363	3854.845	3848.6965	3842.052
3835.0527	3827.8984	3820.7468	3813.7131
3806.9224	3800.4812	3794.4739	3788.9585
3783.9663	3779.5066	3775.571	3772.1392
3769.1836	3766.6729	3764.573	3762.8484
3761.4614	3760.374	3759.5483	3758.9468
3758.5334	3758.2744	3758.1384	3758.0967
3758.1235	3758.1958	3758.2942	3758.4014
3758.5037	3758.5901	3758.6521	3758.6846
3877.7024	3877.7971	3877.9758	3878.2173
3878.4897	3878.7273	3878.8647	3878.8369
3878.5845	3877.9719	3876.7241	3874.6287
3871.5864	3867.5474	3862.5659	3856.7437
